id,Open,High,Low,Close,Adj Close,Volume,Date
256,531,534.25,526.5,533.200012,521.313293,8307044,2016-08-30
257,532.450012,537,523.5,530,518.184631,10649920,2016-08-31
258,526.5,536.375,512.849976,514.599976,503.127899,19484908,2016-09-01
259,515.549988,516.275024,501.149994,506.674988,495.379578,12857628,2016-09-02
260,509.950012,512.5,507.5,509.950012,498.581543,5262182,2016-09-06
261,511,513.525024,506.524994,508.825012,497.481628,5909990,2016-09-07
262,511.524994,517.974976,510.100006,516.700012,505.181091,5580392,2016-09-08
263,517.5,524.950012,515,522.275024,510.631836,6980882,2016-09-09
264,515.200012,528,514.575012,523.25,511.584991,15399600,2016-09-12
265,524,529.5,520.450012,522.375,510.729553,8505508,2016-09-14
266,523.5,535.099976,523.5,532.5,520.628845,14341770,2016-09-15
267,533.5,546.924988,529.549988,537.775024,525.786194,17977852,2016-09-16
268,536.275024,544,535.5,541.200012,529.134827,7624648,2016-09-19
269,542,542.375,534.525024,537.099976,525.126282,5271708,2016-09-20
270,537,542.450012,534.5,536.125,524.173035,5002952,2016-09-21
271,541.5,547.900024,539.5,544.474976,532.336914,8577088,2016-09-22
272,544.5,554.724976,544.5,551.400024,539.107544,14211450,2016-09-23
273,551.700012,564.775024,550.125,553.599976,541.258423,17469886,2016-09-26
274,558.5,562.974976,553.299988,555.25,542.871643,8857386,2016-09-27
275,553.950012,554,543.150024,545.325012,533.167969,11346976,2016-09-28
276,547.5,555.375,533.700012,536.224976,524.270752,9719492,2016-09-29
277,534,547.275024,533.150024,541.849976,529.770386,5120210,2016-09-30
278,543.5,553.974976,538.125,545.349976,533.192383,8286218,2016-10-03
279,546.525024,554.150024,546,548.174988,535.954346,5995088,2016-10-04
280,552,553.25,542.900024,544.700012,532.556885,4932794,2016-10-05
281,546,563.125,546,555.400024,543.018372,9651260,2016-10-06
282,557,561.525024,553.25,554.5,542.138428,6985676,2016-10-07
283,557,561,547,548.174988,535.954346,5281946,2016-10-10
284,544.5,544.525024,526,528.575012,516.791321,10029334,2016-10-13
285,531.5,541,530.825012,538.825012,526.812805,6978946,2016-10-14
286,540,540.400024,529.375,530.325012,518.502319,4492474,2016-10-17
287,533,541.375,531.025024,540.549988,528.49939,5062266,2016-10-18
288,542.224976,547.349976,540.700012,543.674988,531.554749,7805312,2016-10-19
289,546.974976,549,542.025024,543.775024,531.652527,4629042,2016-10-20
290,548.5,548.5,529.200012,532.099976,520.237671,19936484,2016-10-21
291,535,537,530.325012,531.650024,519.797791,4806198,2016-10-24
292,532.5,532.625,527.099976,530.424988,518.600098,3501422,2016-10-25
293,528.025024,529.724976,526.049988,527.025024,515.27594,5004110,2016-10-26
294,525.549988,526.950012,521.700012,524.349976,512.660522,5871148,2016-10-27
295,525,529,521.900024,527.474976,515.715881,3715834,2016-10-28
296,525.650024,527.974976,523.700012,525.5,513.784851,4674022,2016-11-01
297,520.5,521.424988,510.5,511.875,500.463623,3218450,2016-11-02
298,511.924988,517.375,510.299988,511.975006,500.561371,3342742,2016-11-03
299,510.125,513.450012,500,502.774994,491.566498,5273822,2016-11-04
300,507,508.274994,499.524994,500.575012,489.415527,4345842,2016-11-07
301,502.850006,502.850006,499.149994,501.75,490.564331,6140692,2016-11-08
302,475,504.5,465,502.299988,491.102081,9893146,2016-11-09
303,509.299988,514.474976,503.5,505.200012,493.937439,4463814,2016-11-10
304,498.924988,508.75,497.549988,500.875,489.708862,6754784,2016-11-11
305,498.25,500,489.774994,492.700012,481.716156,6623184,2016-11-15
306,497.5,498.399994,490.350006,493.274994,482.27829,7566452,2016-11-16
307,493,499.075012,487.200012,488.875,477.976379,5773270,2016-11-17
308,492.5,496.350006,491,493.75,482.742706,8303856,2016-11-18
309,493.774994,496.774994,491.600006,495.75,484.69812,6049424,2016-11-21
310,498.850006,503.899994,496.649994,500.725006,489.562225,8067320,2016-11-22
311,502.5,505.25,499.774994,504.5,493.253021,5992496,2016-11-23
312,502.774994,502.774994,491.100006,493.674988,482.669342,8646750,2016-11-24
313,495,497.950012,492.174988,496.850006,485.77359,4779658,2016-11-25
